GoldID	Name	Formula	(Score,Rank)	DCG	nDCG
358	power	R_{0}=\left|\frac{n_{1}-n_{2}}{n_{1}+n_{2}}\right|^{2}\!.			
358	power	P=I^{2}R=IV=\frac{V^{2}}{R}			
358	power	\mathit{\Gamma}={{Z_{\mathrm{L}}-Z_{\mathrm{S}}}\over{Z_{\mathrm{L}}+Z_{%\mathrm{S}}}}			
358	power	k(\!(t)\!)=\underrightarrow{\lim}t^{-m}k[\![t]\!]			
358	power	P_{\mathrm{avg}}={(V_{\mathrm{RMS}})^{2}\over R}.			
358	power	\sum_{n=0}^{\infty}a_{n}(x-c)^{n}.			
358	power	\sigma_{v}=\sigma_{i}\,R			
358	power	P_{\text{out}}=P_{\text{in}}\!			
358	power	P_{\text{out}}=F_{\text{out}}v_{\text{out}}\!			
358	power	P_{\text{out}}=\eta P_{\text{in}}\,			
358	power	\mathrm{SINAD}=\frac{P_{\mathrm{signal}}+P_{\mathrm{noise}}+P_{\mathrm{%distortion}}}{P_{\mathrm{noise}}+P_{\mathrm{distortion}}}			
358	power	\frac{P}{F}=\frac{\frac{1}{2}{\dot{m}v^{2}}}{\dot{m}v}=\frac{1}{2}v			
358	power	NEP=\frac{Noise_{rms}}{R}=\frac{Noise_{rms}}{Signal_{rms}}HG			
358	power	\sigma^{2}_{n}=\frac{Q_{n}}{n}			
358	power	F_{u}=\dot{m}(V_{w1}-V_{w2})			
358	power	{W}={T*\omega}			
358	power	{U}={\omega*r}			
358	power	j^{\star}_{W}=j^{\star}/\zeta(4)\approx 0.924\,\sigma T^{4}\!\,			
358	power	\frac{\partial N_{1}\ (net)}{\partial t}=-\frac{\partial N_{2}\ (net)}{%\partial t}=B_{21}\ \rho(\nu)(N_{2}-N_{1})=B_{21}\ \rho(\nu)\ \Delta N			
358	power	F_{c}=\frac{(Q_{tc}F_{s})}{Q_{ts}}			
358	power	\int_{0}^{T}\tfrac{2A}{r^{2}}dt=\int_{0}^{2\pi}d\theta=\mathrm{constant}.			
358	power	|\Omega|={p^{k}m\choose p^{k}}=\prod_{j=0}^{p^{k}-1}\frac{p^{k}m-j}{p^{k}-j}=m%\prod_{j=1}^{p^{k}-1}\frac{p^{k-\nu_{p}(j)}m-j/p^{\nu_{p}(j)}}{p^{k-\nu_{p}(j)%}-j/p^{\nu_{p}(j)}}			
358	power	fg=f\circ g=(1\ 2\ 4)(3\ 5)=\begin{pmatrix}1&2&3&4&5\\2&4&5&1&3\end{pmatrix}.			
358	power	P_{k}(x)=\sum_{j=0}^{k}c_{j}(x-a)^{j},\qquad c_{j}=\frac{f^{(j)}(a)}{j!}			
358	power	f(x)\approx\sum_{k=0}^{\infty}c_{k}(x-a)^{k}=c_{0}+c_{1}(x-a)+c_{2}(x-a)^{2}+\ldots			
358	power	\frac{f^{(n)}(b)}{n!}=a_{n}			
358	power	\cos x=1-{x^{2}\over 2!}+{x^{4}\over 4!}-\cdots\!			
358	power	R_{hs}=\frac{\Delta T}{P_{th}}-R_{s}			
358	power	P_{E}=IV\,			
358	power	\mathbf{P}=\mathbf{F}\frac{d}{t}			
358	power	P/{\rm W}=\frac{\tau/{\rm(N\cdot m)}\times 2\pi{\rm(rad/rev)}\times\omega/{\rm%(rpm)}}{60}			
358	power	P/{\rm hp}=\frac{\tau/{\rm(lbf\cdot ft)}\times 2\pi{\rm(rad/rev)}\times\omega/%{\rm rpm}}{33,000}.			
358	power	\int^{\infty}_{0}x^{j}e^{-x}\,dx=j!			
358	power	2\lim\limits_{\tau\rightarrow+\infty}\langle T\rangle_{\tau}=\lim\limits_{\tau%\rightarrow+\infty}\langle U\rangle_{\tau}			
358	power	Q=V_{\mathrm{rms}}I_{\mathrm{rms}}\sin\left(\phi\right)\,			
358	power	P=\eta\cdot\rho\cdot g\cdot h\cdot\dot{q}			
358	power	P=			
358	power	\eta=			
358	power	f(k;s,N)=\frac{1/k^{s}}{\sum_{n=1}^{N}(1/n^{s})}.			
359	radial velocity	\mathbf{V}_{i}=\mathbf{V}+\boldsymbol{\omega}\times\mathbf{r}_{i}			
359	radial velocity	\begin{smallmatrix}\sqrt{79.4^{2}\ +\ 62^{2}}\ =\ 100\end{smallmatrix}			
359	radial velocity	=2\omega v\left(\sin\alpha,\ -\cos\alpha\right)\ .			
359	radial velocity	\ v_{2}=u_{2}			
359	radial velocity	v_{b}=\frac{C_{R}m_{a}(u_{a}-u_{b})+m_{a}u_{a}+m_{b}u_{b}}{m_{a}+m_{b}}			
359	radial velocity	\tan(\theta)=u_{y}/u_{x}			
359	radial velocity	\boldsymbol{\omega}_{1}=\boldsymbol{\omega}_{2}			
359	radial velocity	\tfrac{1}{2}\rho u^{2}+P=\text{constant}			
359	radial velocity	v_{0}=\sqrt{\frac{2GM}{r_{0}}}.			
359	radial velocity	z=\frac{\lambda_{o}}{\lambda_{e}}-1=\sqrt{\frac{1+v/c}{1-v/c}}-1\approx\frac{v%}{c}\ .			
359	radial velocity	f_{\mathbf{v}}d^{3}v=f_{\mathbf{p}}\left(\frac{dp}{dv}\right)^{3}d^{3}v			
359	radial velocity	\int_{0}^{T}p_{r}\,dq_{r}=nh\,			
359	radial velocity	r=\frac{m_{0}v}{qB_{0}}			
359	radial velocity	\mathbf{a}=\boldsymbol{\alpha}\times\mathbf{r}+\boldsymbol{\omega}\times%\mathbf{v}\,\!			
359	radial velocity	\mathbf{v}=\frac{\mu}{1+(\mu B)^{2}}\left(\mathbf{E}+\mu\mathbf{E\times B}+\mu%^{2}(\mathbf{B\cdot E})\mathbf{B}\right)=\frac{\mu}{1+(\mu B)^{2}}\left(%\mathbf{E}_{\perp}+\mu\mathbf{E\times B}\right)+\mu\mathbf{E}_{\parallel},			
359	radial velocity	\hat{\boldsymbol{\theta}}=-\sin(\theta)\hat{\mathbb{x}}+\cos(\theta)\hat{%\mathbb{y}}			
359	radial velocity	F_{D}=F_{T}\times\left(\frac{V_{R}}{C}\right)			
359	radial velocity	u_{y}^{\prime}=u_{y}			
359	radial velocity	\mathbf{F}=m\mathbf{g}			
359	radial velocity	B=\frac{V}{F_{D}}=\frac{C_{c}}{3\pi\eta d}			
359	radial velocity	\omega=\frac{|\mathrm{\mathbf{v}}|\sin(\theta)}{|\mathrm{\mathbf{r}}|}			
359	radial velocity	\boldsymbol{\omega}=\frac{d\phi}{dt}\mathbb{u}			
359	radial velocity	\frac{dA(t)}{dt}=W\cdot A(t)			
359	radial velocity	W=\frac{dA(t)}{dt}\cdot A^{-1}(t)			
359	radial velocity	\boldsymbol{\omega}=[\omega_{x},\omega_{y},\omega_{z}]			
359	radial velocity	W\mathbf{r}=\omega\times\mathbf{r}			
359	radial velocity	\mathbf{V}_{i}=\mathbf{V}+\frac{d\mathcal{R}}{dt}\mathbf{r}_{io}			
359	radial velocity	W=\frac{d\mathcal{R}}{dt}\mathcal{R}^{T}			
359	radial velocity	E=\frac{m_{0}}{\sqrt{1-v^{2}/c^{2}}}c^{2}~{},			
359	radial velocity	\beta=\frac{v}{c}			
359	radial velocity	\rho=|\psi|^{2}			
359	radial velocity	\kappa=\frac{v_{p}}{c}=\frac{1}{\sqrt{\epsilon_{\text{r}}}}			
359	radial velocity	F_{N}=\dot{m}_{air}(v_{e}-v)			
359	radial velocity	\varphi_{x}=-u,\quad\varphi_{y}=-v.			
359	radial velocity	\theta=\omega_{1}t-\frac{1}{2}\alpha t^{2}			
359	radial velocity	\mathbf{F}=q(\mathbf{E}+\mathbf{\dot{r}}\times\mathbf{B})			
359	radial velocity	\mathbf{F}=q\mathbf{E}			
359	radial velocity	\dot{S}=-2\dot{R}.			
359	radial velocity	p=mv.			
359	radial velocity	u_{kk}=m^{2}u_{xx}.			
359	radial velocity	x-mk=\text{constant,}\quad x+mk=\text{constant},			
359	radial velocity	\mathrm{MA}=\frac{F_{B}}{F_{A}}=\frac{v_{A}}{v_{B}}.			
359	radial velocity	\qquad\qquad R=a+bv+cv^{2}			
359	radial velocity	n_{\mathrm{g}}=\frac{\mathrm{c}}{v_{\mathrm{g}}},			
359	radial velocity	F_{\text{out}}v_{\text{out}}=F_{\text{in}}v_{\text{in}}\,			
359	radial velocity	I_{sp}g_{\mathrm{n}}=v_{e}			
359	radial velocity	{\Delta h_{m}}=\frac{V_{r2}^{2}-V_{r1}^{2}}{2}			
359	radial velocity	\operatorname{R}o=\frac{U}{{{f}_{0}}L}			
359	radial velocity	\textrm{a}={{v^{2}}\over{r}}			
359	radial velocity	\theta=\Theta/2			
359	radial velocity	x^{2}\frac{d^{2}y}{dx^{2}}+[x^{2}-n(n+1)]y=0.			
359	radial velocity	\int DA\int\delta(F(A))\mathrm{Det}({\partial F\over\partial G})DGe^{iS}=\intDG%\int\delta(F(A))\mathrm{Det}({\partial F\over\partial G})e^{iS}\,			
359	radial velocity	F_{0}(r)=2\pi i^{-k}r^{-(n+2k-2)/2}\int_{0}^{\infty}f_{0}(s)J_{(n+2k-2)/2}(2%\pi rs)s^{(n+2k)/2}\,ds.			
359	radial velocity	E(r,z)=E_{0}\frac{w_{0}}{w(z)}\exp\left(\frac{-r^{2}}{w(z)^{2}}-ikz-ik\frac{r^%{2}}{2R(z)}+i\zeta(z)\right)\ ,			
359	radial velocity	\rho=r/w_{0}			
359	radial velocity	\frac{\mbox{Intensity}_{1}}{\mbox{Intensity}_{2}}=\frac{{\mbox{distance}_{2}}^%{2}}{{\mbox{distance}_{1}}^{2}}			
359	radial velocity	\frac{d(r^{2}\dot{\theta})}{dt}=r(2\dot{r}\dot{\theta}+r\ddot{\theta})=ra_{%\theta}=0.			
359	radial velocity	p\ddot{r}=nab\varepsilon\cos\theta\,\dot{\theta}=nab\varepsilon\cos\theta\,%\frac{nab}{r^{2}}=\frac{n^{2}a^{2}b^{2}}{r^{2}}\varepsilon\cos\theta.			
359	radial velocity	F_{\theta}=\mathbf{F}_{A}\cdot\frac{\partial\mathbf{v}_{A}}{\partial\dot{%\theta}}-\mathbf{F}_{B}\cdot\frac{\partial\mathbf{v}_{B}}{\partial\dot{\theta}%}=a(\mathbf{F}_{A}\cdot\mathbf{e}_{A}^{\perp})-b(\mathbf{F}_{B}\cdot\mathbf{e}%_{B}^{\perp})=aF_{A}-bF_{B},			
359	radial velocity	\mathbf{F}_{c}=m\mathbf{a}_{c}=-2m\boldsymbol{\omega\times v}			
359	radial velocity	\mathbf{g}=-\mu\frac{\hat{\mathbf{R}}}{|\mathbf{R}|^{2}}			
359	radial velocity	(f,g)=\int_{a}^{b}f(x)g(x)w(x)\,dx.			
359	radial velocity	\varphi=\gamma\,			
359	radial velocity	\hat{\boldsymbol{\varphi}}=(-\sin(\varphi),\cos(\varphi))=\hat{\mathbf{k}}%\times\hat{\mathbf{r}}\ ,			
359	radial velocity	\mathbf{r}=r\mathbf{e}_{r},\qquad\mathbf{v}=\dot{r}\mathbf{e}_{r}+r\dot{\theta%}\mathbf{e}_{t},			
359	radial velocity	1+z=\frac{1}{\sqrt{1-\frac{v^{2}}{c^{2}}}}			
359	radial velocity	δz=0.5			
359	radial velocity	z=0			
359	radial velocity	\begin{smallmatrix}\sqrt{87^{2}\ +\ 64^{2}}\ =\ 106\end{smallmatrix}			
359	radial velocity	u_{x}^{\prime}=u_{x}-v			
359	radial velocity	\tan(\theta-\phi)=-v/c			
359	radial velocity	\theta=v/c=\kappa			
359	radial velocity	\tan(\theta-\phi)=v/c			
359	radial velocity	\mathbf{v}=\int\mathbf{a}\ dt			
359	radial velocity	\mathbf{a}=\frac{d\mathbf{v}}{dt}=\frac{d^{2}\mathbf{x}}{dt^{2}}			
359	radial velocity	\kappa=\rho_{0}c_{0}^{2}~{}.			
359	radial velocity	I=\frac{\pi a^{2}}{k_{b}}\left(\frac{P_{\infty}}{T_{\infty}}-\frac{P_{A}}{T_{A%}}\right)\cdot C_{A}\alpha			
359	radial velocity	L_{ij}=x_{i}p_{j}-x_{j}p_{i}\,.			
359	radial velocity	\omega=\frac{d\phi}{dt}			
359	radial velocity	\boldsymbol{\omega}=\frac{\mathbb{r}\times\mathbb{v}}{|\mathbb{r}|^{2}}			
359	radial velocity	\boldsymbol{\omega}=\dot{\alpha}\mathbb{u}_{1}+\dot{\beta}\mathbb{u}_{2}+\dot{%\gamma}\mathbb{u}_{3}			
359	radial velocity	\frac{d\vec{r}(t)}{dt}=\vec{\omega}\times\vec{r}			
359	radial velocity	\vec{\omega}(t)\times\vec{r}(t)=W(t)\vec{r}(t)			
359	radial velocity	A(t)=e^{W\cdot t}A(0)			
359	radial velocity	0=\frac{d\mathcal{R}}{dt}\mathcal{R}^{T}+\left(\frac{d\mathcal{R}}{dt}\mathcal%{R}^{T}\right)^{T}=W+W^{T}			
359	radial velocity	\mathbf{R}_{i}=\mathbf{R}+\mathcal{R}\mathbf{r}_{io}			
359	radial velocity	v=Z\alpha c			
359	radial velocity	a=\frac{q}{m}\nabla\phi			
359	radial velocity	E=\frac{1}{2}mU_{\mathrm{ion}}^{2}=-neV_{1}			
359	radial velocity	U=\sqrt{\frac{2neV_{1}}{m}}			
359	radial velocity	\frac{\partial\varphi}{\partial t}+\tfrac{1}{2}v^{2}+\frac{p}{\rho}+gz=f(t),			
359	radial velocity	\displaystyle\frac{\partial\Phi}{\partial t}+\tfrac{1}{2}v^{2}+\frac{p}{\rho}+%gz=0.			
359	radial velocity	\rho\frac{\operatorname{d}v}{\operatorname{d}t}=-\frac{\operatorname{d}p}{%\operatorname{d}x}			
359	radial velocity	L={nh\over 2\pi}=n\hbar~{}.			
359	radial velocity	\tfrac{1}{2}m\overline{v^{2}}=\tfrac{3}{2}kT.			
359	radial velocity	\vec{\beta}=\vec{v}/c			
359	radial velocity	a\equiv\dot{v}=\dot{\beta}c			
359	radial velocity	\eta=\tau/\frac{dv}{dx}			
359	radial velocity	m_{a}\mathbf{u}_{a}+m_{b}\mathbf{u}_{b}=\left(m_{a}+m_{b}\right)\mathbf{v}\,			
359	radial velocity	\boldsymbol{F}_{C}=-2\,m\,\boldsymbol{\Omega\times v}			
359	radial velocity	\boldsymbol{a}_{C}=-2\boldsymbol{\Omega\times v}=2\,\omega\,\begin{pmatrix}v_{%n}\sin\varphi-v_{u}\cos\varphi\\-v_{e}\sin\varphi\\v_{e}\cos\varphi\end{pmatrix}\ .			
359	radial velocity	\|\gamma^{\prime}\|^{2}=x^{\prime}(s)^{2}+y^{\prime}(s)^{2}=1.			
359	radial velocity	\omega r=v=\beta c			
359	radial velocity	\frac{d\mathbf{Q}_{k}}{dt}(t)=\frac{\hbar}{m_{k}}\operatorname{Im}\left(\frac{%\nabla_{k}\psi}{\psi}\right)(\mathbf{Q}_{1},\mathbf{Q}_{2},\ldots,\mathbf{Q}_{%N},t)			
359	radial velocity	\mathbf{p}=m\mathbf{v}			
359	radial velocity	\mathbf{M}=\mathbf{F}(\mathbf{E})			
359	radial velocity	x(t)=-16t^{2}+16t+32,\,\!			
359	radial velocity	\lambda=\frac{h}{p}\,			
359	radial velocity	\mathrm{P}=\frac{w_{s}}{\kappa u_{*}}			
359	radial velocity	\rho=1dx\wedge dy\wedge dz			
359	radial velocity	\Rightarrow v_{1}-v_{2}=u_{2}-u_{1}			
359	radial velocity	p=\frac{mv}{\sqrt{1-\frac{v^{2}}{c^{2}}}}			
359	radial velocity	e^{s_{2}}=e^{s_{3}}{\frac{m_{1}e^{s_{3}}+m_{2}e^{s_{4}}}{m_{1}e^{s_{4}}+m_{2}e%^{s_{3}}}}			
359	radial velocity	v_{2}=\frac{2m_{1}m_{2}c^{2}u_{1}Z+2m_{1}^{2}c^{2}u_{1}-(m_{1}^{2}+m_{2}^{2})u%_{1}^{2}u_{2}+(m_{2}^{2}-m_{1}^{2})c^{2}u_{2}}{2m_{1}m_{2}c^{2}Z-2m_{1}^{2}u_{%1}u_{2}-(m_{2}^{2}-m_{1}^{2})u_{1}^{2}+(m_{1}^{2}+m_{2}^{2})c^{2}}			
359	radial velocity	\scriptstyle\gamma=1/\sqrt{1-{v^{2}}/{c^{2}}}			
359	radial velocity	\displaystyle K_{\mathrm{e}}=(\gamma-1)m_{\mathrm{e}}c^{2},			
359	radial velocity	\mathbf{v}=\frac{d\mathbf{r}}{dt},\quad\mathbf{a}=\frac{d\mathbf{v}}{dt}=\frac%{d^{2}\mathbf{r}}{dt^{2}}\,\!			
359	radial velocity	\frac{d^{2}\theta}{dt^{2}}=-\omega^{2}\theta			
359	radial velocity	(K+U_{g})_{i}=(K+U_{g})_{f}\,			
359	radial velocity	W=\int_{r_{0}}^{\infty}G\frac{Mm}{r^{2}}\,dr=G\frac{Mm}{r_{0}}.			
359	radial velocity	{\mathbf{x}}_{t}=t{\mathbf{v}}+{\mathbf{x}}_{0},			
359	radial velocity	\alpha=\frac{e^{2}}{4\pi\varepsilon_{0}d}\left/\frac{hc}{\lambda}\right.=\frac%{e^{2}}{4\pi\varepsilon_{0}d}\times{\frac{2\pi d}{hc}}=\frac{e^{2}}{4\pi%\varepsilon_{0}d}\times{\frac{d}{\hbar c}}=\frac{e^{2}}{4\pi\varepsilon_{0}%\hbar c}.			
359	radial velocity	\vec{p}=\frac{m_{0}\vec{v}}{\sqrt{1-v^{2}/c^{2}}}			
359	radial velocity	f_{0}=\frac{v}{2L}.			
359	radial velocity	h=\tfrac{v^{2}}{2g}			
359	radial velocity	\langle x\rangle=\int_{-\infty}^{\infty}dx\,|\alpha(x,t)|^{2},			
359	radial velocity	\omega^{\prime}_{0}=(d\omega/dk)_{k=k_{0}}			
359	radial velocity	\lambda_{0}=\frac{2\pi c}{\omega},\;\;\lambda=\frac{2\pi}{k}=\frac{2\pi v_{p}}%{\omega},\;\;n=\frac{c}{v_{p}}=\frac{\lambda_{0}}{\lambda},			
359	radial velocity	\frac{c}{v_{g}}=n+\omega\frac{\partial n}{\partial\omega}.			
359	radial velocity	(X_{2}=\cos\Omega t,Y_{2}=-\sin\Omega t,Z_{2}=0)^{T}			
359	radial velocity	E={mv^{2}\over 2}			
359	radial velocity	U=\frac{1}{2}kx^{2}.			
359	radial velocity	F(t)=-kx(t)=m\frac{\mathrm{d}^{2}}{\mathrm{d}{t}^{2}}x\left(t\right)=ma.			
359	radial velocity	v=H_{0}\,D			
359	radial velocity	v_{r}=HD\ .			
359	radial velocity	v=zc			
359	radial velocity	\sum F=F_{bottom}+F_{top}+F_{weight}=P_{bottom}\cdot A-P_{top}\cdot A-\rho%\cdot g\cdot A\cdot h.			
359	radial velocity	\frac{d}{dr}\left[\frac{r^{2}}{\rho_{B}(r)}\frac{d}{dr}\left(\frac{kT_{B}(r)%\rho_{B}(r)}{m_{B}}\right)\right]=-4\pi Gr^{2}\rho_{M}(r).			
359	radial velocity	\frac{d}{dr}\left[\frac{r^{2}}{\rho_{D}(r)}\frac{d}{dr}\left(\frac{kT_{D}(r)%\rho_{D}(r)}{m_{D}}\right)\right]=-4\pi Gr^{2}\rho_{M}(r).			
359	radial velocity	\text{MA}=\frac{F_{w}}{F_{i}}=\frac{1}{\sin\theta}\,			
359	radial velocity	\mathbf{r}=R(\cos\theta,\sin\theta),			
359	radial velocity	m_{a}u_{a}+m_{b}u_{b}=\left(m_{a}+m_{b}\right)v\,			
359	radial velocity	t^{\prime}=t-t_{0}			
359	radial velocity	t^{\prime}=\gamma\left(t-\frac{vx}{c_{0}^{2}}\right)			
359	radial velocity	x(t)=0			
359	radial velocity	\eta=\eta_{p}\eta_{v_{e}}			
359	radial velocity	A=\pi ab\,.			
359	radial velocity	\Delta p=p_{i,x}-p_{f,x}=p_{i,x}-(-p_{i,x})=2p_{i,x}=2mv_{x}\,			
359	radial velocity	F=\frac{Nm\overline{v_{x}^{2}}}{L}			
359	radial velocity	\langle v_{e}\rangle=\frac{\int_{v_{e0}}^{\infty}f(v_{x})\,v_{x}\,dv_{x}}{\int%_{-\infty}^{\infty}f(v_{x})\,dv_{x}}			
359	radial velocity	j=j_{i}^{max}\left(-1+\,e^{e(V_{0}-\Delta V)/k_{B}T_{e}}\right)			
359	radial velocity	di=e\Delta Sdn(v,\vartheta)v\cos\vartheta			
359	radial velocity	i^{(0)}(V)=\frac{en\langle v\rangle}{4}S_{z}\exp\left(-eV/\mathcal{E}_{p}\right)			
359	radial velocity	\alpha=v_{d}/v_{p}			
359	radial velocity	\mathbf{r}_{A}-\mathbf{r}_{P}=a\mathbf{e}_{A},\quad\mathbf{r}_{B}-\mathbf{r}_{%P}=b\mathbf{e}_{B}.			
359	radial velocity	\frac{\operatorname{d}p}{\operatorname{d}R}=\rho\frac{v^{2}}{R}			
359	radial velocity	h_{i}=\beta_{1}t_{i}+\beta_{2}t_{i}^{2}+\varepsilon_{i},			
359	radial velocity	\mathbf{F}^{\prime}=\mathbf{F}-\mathbf{F}_{\mathrm{app}}			
359	radial velocity	\frac{\lambda_{c}}{d}=\pi vZ_{0}C			
359	radial velocity	\mathbf{F}(\mathbf{r},\mathbf{\dot{r}},t,q)=q[\mathbf{E}(\mathbf{r},t)+\mathbf%{\dot{r}}\times\mathbf{B}(\mathbf{r},t)]			
359	radial velocity	\mathbf{f}=\nabla\cdot\boldsymbol{\sigma}-\dfrac{1}{c^{2}}\dfrac{\partial%\mathbf{S}}{\partial t}\,\!			
359	radial velocity	\gamma(v)=\frac{1}{\sqrt{1-\frac{v^{2}}{c^{2}}}}=\frac{1}{\sqrt{1-\frac{v_{x}^%{2}+v_{y}^{2}+v_{z}^{2}}{c^{2}}}}			
359	radial velocity	\mathbf{p}=\gamma(v)m_{0}\mathbf{v}\,.			
359	radial velocity	v=\dot{x}			
359	radial velocity	v^{2}=1,			
359	radial velocity	\mathbf{v}=cv\wedge\gamma_{0}/(v\cdot\gamma_{0}).			
359	radial velocity	\ \beta=\frac{v}{c}			
359	radial velocity	\mathbf{X}^{\prime}=\boldsymbol{\Lambda}(v)\mathbf{X}.			
359	radial velocity	\mathbf{F}=q(\mathbf{E}+\mathbf{v}\times\mathbf{B}).			
359	radial velocity	\mu=\frac{mv_{\perp}^{2}}{2B}			
359	radial velocity	\mathcal{E}=q\phi+\frac{1}{2}mv_{\parallel}^{2}+\frac{1}{2}mv_{\perp}^{2}			
359	radial velocity	r_{\text{mirror}}=\frac{B_{\text{max}}}{B_{\text{min}}}			
359	radial velocity	F=qvB\sin\theta\,			
359	radial velocity	v_{p}=\frac{1}{\sqrt{\epsilon\mu}}			
359	radial velocity	\mathbf{v}=\mu\left(\mathbf{E}+\mathbf{v\times B}\right),			
359	radial velocity	f_{v}(v_{i})=\sqrt{\frac{m}{2\pi kT}}\exp\left[\frac{-mv_{i}^{2}}{2kT}\right].			
359	radial velocity	\sigma_{\mathbf{v}}=\sqrt{\frac{3kT}{m}}			
359	radial velocity	N_{A}=-D_{AB}\frac{dC_{A}}{dx}			
359	radial velocity	r_{\text{cm}}=\frac{m_{1}r_{1}+m_{2}r_{2}+\cdots}{m_{1}+m_{2}+\cdots}.			
359	radial velocity	F=m\frac{dv}{dt}=ma,			
359	radial velocity	v_{2}=\left(\frac{m_{2}-m_{1}}{m_{1}+m_{2}}\right)u_{2}+\left(\frac{2m_{1}}{m_%{1}+m_{2}}\right)u_{1}\,.			
359	radial velocity	F=m(t)\frac{dv}{dt}-u\frac{dm}{dt},			
359	radial velocity	\mathbf{F}=\frac{d\mathbf{p}}{dt}\,.			
359	radial velocity	\mathbf{ṙ}=\mathbf{v}			
359	radial velocity	0=-\frac{\mbox{d}P}{\mbox{d}x}+\mu\left(\frac{\mbox{d}^{2}u}{\mbox{d}y^{2}}\right)			
359	radial velocity	y=h			
359	radial velocity	A=0			
359	radial velocity	\left(\mathbf{w}_{i},\frac{\partial\mathbf{u}_{j}}{\partial t}\right)=-(%\mathbf{w}_{i},(\mathbf{u}\cdot\nabla)\mathbf{u}_{j})-\nu(\nabla\mathbf{w}_{i}%:\nabla\mathbf{u}_{j})+\left(\mathbf{w}_{i},\mathbf{f}^{S}\right).			
359	radial velocity	u(y)=\frac{y-y^{2}}{2}.			
359	radial velocity	\frac{\partial\rho}{\partial t}+\frac{1}{r}\frac{\partial}{\partial r}\left(%\rho ru_{r}\right)+\frac{1}{r}\frac{\partial(\rho u_{\phi})}{\partial\phi}+%\frac{\partial(\rho u_{z})}{\partial z}=0.			
359	radial velocity	u_{\phi}=0			
359	radial velocity	\sum\mathbf{F}=0\;\Leftrightarrow\;\frac{\mathrm{d}\mathbf{v}}{\mathrm{d}t}=0.			
359	radial velocity	\mathbf{F}+\mathbf{u}\frac{\mathrm{d}m}{\mathrm{d}t}=m{\mathrm{d}\mathbf{v}%\over\mathrm{d}t}			
359	radial velocity	\left\|\mathbf{k}_{j}\right\|=n(\omega_{j})\omega_{j}/c			
359	radial velocity	P=T*V_{e}/2			
359	radial velocity	\frac{\delta\hat{\boldsymbol{\theta}}}{\delta t}=\dot{\boldsymbol{\theta}}=-%\cos(\theta)\dot{\theta}\hat{\mathbb{x}}-\sin(\theta)\dot{\theta}\hat{\mathbb{%y}}=-\dot{\theta}\hat{\mathbb{r}}			
359	radial velocity	P(target)=\frac{A(target)}{\pi(dy)^{2}}=\frac{ar(target)^{2}v^{2}}{(tp)^{2}d^{%4}}			
359	radial velocity	\psi_{t}+(u\psi)_{x}+(v\psi)_{y}+(w\psi)_{z}=0.			
359	radial velocity	\cos[(k-\Delta k)x-(\omega-\Delta\omega)t]\;+\;\cos[(k+\Delta k)x-(\omega+%\Delta\omega)t]=2\;\cos(\Delta kx-\Delta\omega t)\;\cos(kx-\omega t),			
359	radial velocity	W=\int_{t_{1}}^{t_{2}}\boldsymbol{F}\cdot\boldsymbol{v}\mathrm{d}t=\int_{t_{1}%}^{t_{2}}F_{z}v_{z}\mathrm{d}t=F_{z}\Delta z.			
359	radial velocity	W=-\int^{\mathbf{r}(t_{2})}_{\mathbf{r}(t_{1})}\frac{GMm}{r^{3}}\mathbf{r}%\cdot d\mathbf{r}=-\int^{t_{2}}_{t_{1}}\frac{GMm}{r^{3}}\mathbf{r}\cdot\mathbf%{v}\mathrm{d}t.			
359	radial velocity	W_{F}=-\Delta U_{F}.\!			
359	radial velocity	W=PT\,.			
359	radial velocity	W_{C}=\int_{C}\mathbb{F}\cdot\mathbb{v}\,\mathrm{d}t=\int_{C}\mathbb{F}\cdot%\mathrm{d}\mathbb{x},			
359	radial velocity	\mbox{Lift}=L=\rho V\tau			
359	radial velocity	\frac{T_{1}}{T_{2}}=\frac{\rho_{1}}{\rho_{2}}\times\frac{D_{1}^{3}}{D_{2}^{3}}%=\frac{\rho_{1}}{\rho_{2}}\lambda^{3}			
359	radial velocity	={\mu_{\delta}}^{2}+{\mu_{{\alpha\ast}}}^{2}			
359	radial velocity	1+z=\frac{1+v\cos(\theta)/c}{\sqrt{1-v^{2}/c^{2}}}			
359	radial velocity	n=\frac{\mathrm{c}}{v}.			
359	radial velocity	n_{\mathrm{g}}=\frac{n}{1+\frac{\lambda}{n}\frac{\mathrm{d}n}{\mathrm{d}%\lambda}}.			
359	radial velocity	2d=N\lambda,\qquad\qquad N\in\{1,2,3,\dots\}			
359	radial velocity	V_{C}=-\frac{1}{2}\omega^{2}\Delta d^{2}=-\frac{GM}{2d^{3}}\Delta d^{2}\,			
359	radial velocity	v_{e}=\,			
359	radial velocity	{v_{\mathrm{RMS}}}={\sqrt{3RT\over{M}}}			
359	radial velocity	b=\frac{1}{4\pi\epsilon_{0}}\cdot\frac{2q_{1}q_{2}}{mv^{2}}			
359	radial velocity	\textbf{Rouse}=\frac{\text{Settling velocity}}{\text{Upwards velocity from %lift and drag}}=\frac{w_{s}}{\kappa u_{*}}			
359	radial velocity	P_{\text{out}}=P_{\text{in}}\!			
359	radial velocity	P_{\text{out}}=F_{\text{out}}v_{\text{out}}\!			
359	radial velocity	{v_{\text{out}}\over v_{\text{in}}}={d_{\text{out}}\over d_{\text{in}}}\,			
